Data,Time,Date
"Channel2:28",18:14:35.200,26/2/2022
"Channel1:1023",18:14:35.200,26/2/2022
"Channel2:28",18:14:35.200,26/2/2022
"Channel1:26",18:14:35.200,26/2/2022
"Channel2:27",18:14:35.200,26/2/2022
"Channel1:23",18:14:35.200,26/2/2022
"Channel2:26",18:14:35.200,26/2/2022
"Channel1:25",18:14:35.200,26/2/2022
"Channel2:24",18:14:35.200,26/2/2022
"Channel1:25",18:14:35.200,26/2/2022
"Channel2:24",18:14:35.200,26/2/2022
"Channel1:24",18:14:35.200,26/2/2022
"Channel2:28",18:14:35.200,26/2/2022
"Channel1:1023",18:14:35.200,26/2/2022
"Channel2:26",18:14:35.200,26/2/2022
"Channel1:1023",18:14:35.200,26/2/2022
"Channel2:28",18:14:35.200,26/2/2022
"Channel1:1023",18:14:35.200,26/2/2022
"Channel2:27",18:14:35.200,26/2/2022
"Channel1:1023",18:14:35.200,26/2/2022
"Channel2:29",18:14:35.200,26/2/2022
"Channel1:1023",18:14:35.200,26/2/2022
"Channel2:26",18:14:35.200,26/2/2022
"Channel1:26",18:14:35.200,26/2/2022
"Channel2:29",18:14:35.200,26/2/2022
"Channel1:24",18:14:35.200,26/2/2022
"Channel2:26",18:14:35.200,26/2/2022
"Channel1:24",18:14:35.200,26/2/2022
"Channel2:27",18:14:35.200,26/2/2022
"Channel1:25",18:14:35.200,26/2/2022
"Channel2:29",18:14:35.200,26/2/2022
"Channel1:26",18:14:35.200,26/2/2022
"Channel2:26",18:14:35.200,26/2/2022
"Channel1:1023",18:14:35.200,26/2/2022
"Channel2:27",18:14:35.200,26/2/2022
"Channel1:1023",18:14:35.200,26/2/2022
"Channel2:28",18:14:35.200,26/2/2022
"Channel1:1023",18:14:35.200,26/2/2022
"Channel2:28",18:14:35.200,26/2/2022
"Channel1:1023",18:14:35.200,26/2/2022
"Channel2:28",18:14:35.200,26/2/2022
"Channel1:1023",18:14:35.200,26/2/2022
"Channel2:28",18:14:35.200,26/2/2022
"Channel1:24",18:14:35.200,26/2/2022
"Channel2:26",18:14:35.200,26/2/2022
"Channel1:24",18:14:35.200,26/2/2022
"Channel2:24",18:14:35.200,26/2/2022
"Channel1:24",18:14:35.200,26/2/2022
"Channel2:27",18:14:35.200,26/2/2022
"Channel1:25",18:14:35.200,26/2/2022
"Channel2:27",18:14:35.200,26/2/2022
"Channel1:22",18:14:35.200,26/2/2022
"Channel2:26",18:14:35.200,26/2/2022
"Channel1:1023",18:14:35.200,26/2/2022
"Channel2:28",18:14:35.200,26/2/2022
"Channel1:1023",18:14:35.200,26/2/2022
"Channel2:25",18:14:35.200,26/2/2022
"Channel1:1023",18:14:35.200,26/2/2022
"Channel2:28",18:14:35.200,26/2/2022
"Channel1:1023",18:14:35.200,26/2/2022
"Channel2:30",18:14:35.200,26/2/2022
"Channel1:1023",18:14:35.200,26/2/2022
"Channel2:29",18:14:35.200,26/2/2022
"Channel1:27",18:14:35.200,26/2/2022
"Channel2:26",18:14:35.200,26/2/2022
"Channel1:27",18:14:35.200,26/2/2022
"Channel2:27",18:14:35.200,26/2/2022
"Channel1:23",18:14:35.215,26/2/2022
"Channel2:29",18:14:35.215,26/2/2022
"Channel1:27",18:14:35.215,26/2/2022
"Channel2:28",18:14:35.215,26/2/2022
"Channel1:24",18:14:35.215,26/2/2022
"Channel2:25",18:14:35.215,26/2/2022
"Channel1:1023",18:14:35.215,26/2/2022
"Channel2:23",18:14:35.215,26/2/2022
"Channel1:1023",18:14:35.215,26/2/2022
"Channel2:27",18:14:35.215,26/2/2022
"Channel1:1023",18:14:35.215,26/2/2022
"Channel2:28",18:14:35.215,26/2/2022
"Channel1:1023",18:14:35.215,26/2/2022
"Channel2:28",18:14:35.215,26/2/2022
"Channel1:1023",18:14:35.215,26/2/2022
"Channel2:27",18:14:35.215,26/2/2022
"Channel1:1023",18:14:35.215,26/2/2022
"Channel2:26",18:14:35.215,26/2/2022
"Channel1:27",18:14:35.215,26/2/2022
"Channel2:28",18:14:35.215,26/2/2022
"Channel1:23",18:14:35.215,26/2/2022
"Channel2:27",18:14:35.215,26/2/2022
"Channel1:24",18:14:35.215,26/2/2022
"Channel2:26",18:14:35.215,26/2/2022
"Channel1:25",18:14:35.215,26/2/2022
"Channel2:27",18:14:35.215,26/2/2022
"Channel1:22",18:14:35.215,26/2/2022
"Channel2:29",18:14:35.215,26/2/2022
"Channel1:1023",18:14:35.215,26/2/2022
"Channel2:28",18:14:35.215,26/2/2022
"Channel1:1023",18:14:35.215,26/2/2022
"Channel2:27",18:14:35.215,26/2/2022
"Channel1:1023",18:14:35.215,26/2/2022
"Channel2:29",18:14:35.215,26/2/2022
"Channel1:1023",18:14:35.215,26/2/2022
"Channel2:28",18:14:35.215,26/2/2022
"Channel1:1023",18:14:35.215,26/2/2022
"Channel2:28",18:14:35.215,26/2/2022
"Channel1:25",18:14:35.215,26/2/2022
"Channel2:30",18:14:35.215,26/2/2022
"Channel1:23",18:14:35.215,26/2/2022
"Channel2:28",18:14:35.215,26/2/2022
"Channel1:24",18:14:35.215,26/2/2022
"Channel2:26",18:14:35.215,26/2/2022
"Channel1:25",18:14:35.215,26/2/2022
"Channel2:27",18:14:35.215,26/2/2022
"Channel1:25",18:14:35.215,26/2/2022
"Channel2:25",18:14:35.215,26/2/2022
"Channel1:1023",18:14:35.215,26/2/2022
"Channel2:29",18:14:35.215,26/2/2022
"Channel1:1023",18:14:35.215,26/2/2022
"Channel2:28",18:14:35.215,26/2/2022
"Channel1:1023",18:14:35.215,26/2/2022
"Channel2:29",18:14:35.215,26/2/2022
"Channel1:1023",18:14:35.215,26/2/2022
"Channel2:28",18:14:35.215,26/2/2022
"Channel1:1023",18:14:35.215,26/2/2022
"Channel2:1017",18:14:35.215,26/2/2022
"Channel1:27",18:14:35.215,26/2/2022
"Channel2:1018",18:14:35.215,26/2/2022
"Channel1:25",18:14:35.215,26/2/2022
"Channel2:28",18:14:35.215,26/2/2022
"Channel1:25",18:14:35.215,26/2/2022
"Channel2:26",18:14:35.215,26/2/2022
"Channel1:24",18:14:35.215,26/2/2022
"Channel2:28",18:14:35.215,26/2/2022
"Channel1:24",18:14:35.215,26/2/2022
"Channel2:25",18:14:35.215,26/2/2022
"Channel1:1023",18:14:35.215,26/2/2022
"Channel2:24",18:14:35.215,26/2/2022
"Channel1:1023",18:14:35.215,26/2/2022
"Channel2:30",18:14:35.215,26/2/2022
"Channel1:1023",18:14:35.215,26/2/2022
"Channel2:27",18:14:35.215,26/2/2022
"Channel1:1023",18:14:35.232,26/2/2022
"Channel2:27",18:14:35.232,26/2/2022
"Channel1:1023",18:14:35.232,26/2/2022
"Channel2:29",18:14:35.232,26/2/2022
"Channel1:25",18:14:35.232,26/2/2022
"Channel2:27",18:14:35.232,26/2/2022
"Channel1:24",18:14:35.232,26/2/2022
"Channel2:25",18:14:35.232,26/2/2022
"Channel1:25",18:14:35.232,26/2/2022
"Channel2:23",18:14:35.232,26/2/2022
"Channel1:25",18:14:35.232,26/2/2022
"Channel2:28",18:14:35.232,26/2/2022
"Channel1:25",18:14:35.232,26/2/2022
"Channel2:25",18:14:35.232,26/2/2022
"Channel1:1023",18:14:35.232,26/2/2022
"Channel2:28",18:14:35.232,26/2/2022
"Channel1:1023",18:14:35.232,26/2/2022
"Channel2:28",18:14:35.232,26/2/2022
"Channel1:1023",18:14:35.232,26/2/2022
"Channel2:27",18:14:35.232,26/2/2022
"Channel1:1023",18:14:35.232,26/2/2022
"Channel2:27",18:14:35.232,26/2/2022
"Channel1:1023",18:14:35.232,26/2/2022
"Channel2:26",18:14:35.232,26/2/2022
"Channel1:28",18:14:35.232,26/2/2022
"Channel2:28",18:14:35.232,26/2/2022
"Channel1:26",18:14:35.232,26/2/2022
"Channel2:25",18:14:35.232,26/2/2022
"Channel1:25",18:14:35.232,26/2/2022
"Channel2:27",18:14:35.232,26/2/2022
"Channel1:23",18:14:35.232,26/2/2022
"Channel2:25",18:14:35.232,26/2/2022
"Channel1:26",18:14:35.232,26/2/2022
"Channel2:27",18:14:35.232,26/2/2022
"Channel1:1023",18:14:35.232,26/2/2022
"Channel2:26",18:14:35.232,26/2/2022
"Channel1:1023",18:14:35.232,26/2/2022
"Channel2:28",18:14:35.232,26/2/2022
"Channel1:1023",18:14:35.232,26/2/2022
"Channel2:29",18:14:35.232,26/2/2022
"Channel1:1023",18:14:35.232,26/2/2022
"Channel2:27",18:14:35.232,26/2/2022
"Channel1:1023",18:14:35.232,26/2/2022
"Channel2:28",18:14:35.232,26/2/2022
"Channel1:25",18:14:35.232,26/2/2022
"Channel2:26",18:14:35.232,26/2/2022
"Channel1:27",18:14:35.232,26/2/2022
"Channel2:26",18:14:35.232,26/2/2022
"Channel1:27",18:14:35.232,26/2/2022
"Channel2:25",18:14:35.232,26/2/2022
"Channel1:25",18:14:35.232,26/2/2022
"Channel2:27",18:14:35.232,26/2/2022
"Channel1:24",18:14:35.232,26/2/2022
"Channel2:27",18:14:35.232,26/2/2022
"Channel1:24",18:14:35.232,26/2/2022
"Channel2:29",18:14:35.232,26/2/2022
"Channel1:1023",18:14:35.232,26/2/2022
"Channel2:25",18:14:35.232,26/2/2022
"Channel1:1023",18:14:35.232,26/2/2022
"Channel2:26",18:14:35.232,26/2/2022
"Channel1:1023",18:14:35.232,26/2/2022
"Channel2:26",18:14:35.232,26/2/2022
"Channel1:1023",18:14:35.232,26/2/2022
"Channel2:29",18:14:35.232,26/2/2022
"Channel1:1023",18:14:35.232,26/2/2022
"Channel2:31",18:14:35.232,26/2/2022
"Channel1:27",18:14:35.232,26/2/2022
"Channel2:27",18:14:35.232,26/2/2022
"Channel1:24",18:14:35.232,26/2/2022
"Channel2:26",18:14:35.232,26/2/2022
"Channel1:25",18:14:35.232,26/2/2022
"Channel2:26",18:14:35.232,26/2/2022
"Channel1:25",18:14:35.232,26/2/2022
"Channel2:28",18:14:35.232,26/2/2022
"Channel1:23",18:14:35.232,26/2/2022
"Channel2:25",18:14:35.232,26/2/2022
"Channel1:1023",18:14:35.232,26/2/2022
"Channel2:28",18:14:35.232,26/2/2022
"Channel1:1023",18:14:35.249,26/2/2022
"Channel2:31",18:14:35.249,26/2/2022
"Channel1:1023",18:14:35.249,26/2/2022
"Channel2:28",18:14:35.249,26/2/2022
"Channel1:1023",18:14:35.249,26/2/2022
"Channel2:28",18:14:35.249,26/2/2022
"Channel1:1023",18:14:35.249,26/2/2022
"Channel2:29",18:14:35.249,26/2/2022
"Channel1:26",18:14:35.249,26/2/2022
"Channel2:30",18:14:35.249,26/2/2022
"Channel1:25",18:14:35.249,26/2/2022
"Channel2:27",18:14:35.249,26/2/2022
"Channel1:25",18:14:35.249,26/2/2022
"Channel2:28",18:14:35.249,26/2/2022
"Channel1:27",18:14:35.249,26/2/2022
"Channel2:25",18:14:35.249,26/2/2022
"Channel1:23",18:14:35.249,26/2/2022
"Channel2:28",18:14:35.249,26/2/2022
"Channel1:1023",18:14:35.249,26/2/2022
"Channel2:29",18:14:35.249,26/2/2022
"Channel1:1023",18:14:35.249,26/2/2022
"Channel2:27",18:14:35.249,26/2/2022
"Channel1:1023",18:14:35.249,26/2/2022
"Channel2:27",18:14:35.249,26/2/2022
"Channel1:1023",18:14:35.249,26/2/2022
"Channel2:26",18:14:35.249,26/2/2022
"Channel1:1023",18:14:35.249,26/2/2022
"Channel2:27",18:14:35.249,26/2/2022
"Channel1:24",18:14:35.249,26/2/2022
"Channel2:26",18:14:35.249,26/2/2022
"Channel1:26",18:14:35.249,26/2/2022
"Channel2:26",18:14:35.249,26/2/2022
"Channel1:21",18:14:35.249,26/2/2022
"Channel2:29",18:14:35.249,26/2/2022
"Channel1:24",18:14:35.249,26/2/2022
"Channel2:23",18:14:35.249,26/2/2022
"Channel1:24",18:14:35.249,26/2/2022
"Channel2:25",18:14:35.249,26/2/2022
"Channel1:1023",18:14:35.249,26/2/2022
"Channel2:27",18:14:35.249,26/2/2022
"Channel1:1023",18:14:35.249,26/2/2022
"Channel2:28",18:14:35.249,26/2/2022
"Channel1:1023",18:14:35.249,26/2/2022
"Channel2:28",18:14:35.249,26/2/2022
"Channel1:1023",18:14:35.249,26/2/2022
"Channel2:27",18:14:35.249,26/2/2022
"Channel1:1023",18:14:35.249,26/2/2022
"Channel2:27",18:14:35.249,26/2/2022
"Channel1:26",18:14:35.249,26/2/2022
"Channel2:26",18:14:35.249,26/2/2022
"Channel1:26",18:14:35.249,26/2/2022
"Channel2:27",18:14:35.249,26/2/2022
"Channel1:24",18:14:35.249,26/2/2022
"Channel2:25",18:14:35.249,26/2/2022
"Channel1:26",18:14:35.249,26/2/2022
"Channel2:27",18:14:35.249,26/2/2022
"Channel1:26",18:14:35.249,26/2/2022
"Channel2:24",18:14:35.249,26/2/2022
"Channel1:1023",18:14:35.249,26/2/2022
"Channel2:26",18:14:35.249,26/2/2022
"Channel1:1023",18:14:35.249,26/2/2022
"Channel2:27",18:14:35.249,26/2/2022
"Channel1:1023",18:14:35.249,26/2/2022
"Channel2:27",18:14:35.249,26/2/2022
"Channel1:1023",18:14:35.249,26/2/2022
"Channel2:28",18:14:35.249,26/2/2022
"Channel1:1023",18:14:35.249,26/2/2022
"Channel2:28",18:14:35.249,26/2/2022
"Channel1:26",18:14:35.249,26/2/2022
"Channel2:30",18:14:35.249,26/2/2022
"Channel1:25",18:14:35.249,26/2/2022
"Channel2:29",18:14:35.249,26/2/2022
"Channel1:24",18:14:35.249,26/2/2022
"Channel2:26",18:14:35.249,26/2/2022
"Channel1:25",18:14:35.249,26/2/2022
"Channel2:26",18:14:35.249,26/2/2022
"Channel1:23",18:14:35.266,26/2/2022
"Channel2:27",18:14:35.266,26/2/2022
"Channel1:1023",18:14:35.266,26/2/2022
"Channel2:26",18:14:35.266,26/2/2022
"Channel1:1023",18:14:35.266,26/2/2022
"Channel2:29",18:14:35.266,26/2/2022
"Channel1:1023",18:14:35.266,26/2/2022
"Channel2:29",18:14:35.266,26/2/2022
"Channel1:1023",18:14:35.266,26/2/2022
"Channel2:28",18:14:35.266,26/2/2022
"Channel1:1023",18:14:35.266,26/2/2022
"Channel2:27",18:14:35.266,26/2/2022
"Channel1:774",18:14:35.266,26/2/2022
"Channel2:26",18:14:35.266,26/2/2022
"Channel1:24",18:14:35.266,26/2/2022
"Channel2:27",18:14:35.266,26/2/2022
"Channel1:23",18:14:35.266,26/2/2022
"Channel2:26",18:14:35.266,26/2/2022
"Channel1:23",18:14:35.266,26/2/2022
"Channel2:27",18:14:35.266,26/2/2022
"Channel1:25",18:14:35.266,26/2/2022
"Channel2:26",18:14:35.266,26/2/2022
"Channel1:24",18:14:35.266,26/2/2022
"Channel2:27",18:14:35.266,26/2/2022
"Channel1:1023",18:14:35.266,26/2/2022
"Channel2:26",18:14:35.266,26/2/2022
"Channel1:1023",18:14:35.266,26/2/2022
"Channel2:28",18:14:35.266,26/2/2022
"Channel1:1023",18:14:35.266,26/2/2022
"Channel2:30",18:14:35.266,26/2/2022
"Channel1:1023",18:14:35.266,26/2/2022
"Channel2:29",18:14:35.266,26/2/2022
"Channel1:1023",18:14:35.266,26/2/2022
"Channel2:27",18:14:35.266,26/2/2022
"Channel1:25",18:14:35.266,26/2/2022
"Channel2:25",18:14:35.266,26/2/2022
"Channel1:24",18:14:35.266,26/2/2022
"Channel2:28",18:14:35.266,26/2/2022
"Channel1:27",18:14:35.266,26/2/2022
"Channel2:29",18:14:35.266,26/2/2022
"Channel1:25",18:14:35.266,26/2/2022
"Channel2:26",18:14:35.266,26/2/2022
"Channel1:24",18:14:35.266,26/2/2022
"Channel2:29",18:14:35.266,26/2/2022
"Channel1:1023",18:14:35.266,26/2/2022
"Channel2:28",18:14:35.266,26/2/2022
"Channel1:1023",18:14:35.266,26/2/2022
"Channel2:29",18:14:35.266,26/2/2022
"Channel1:1023",18:14:35.266,26/2/2022
"Channel2:27",18:14:35.266,26/2/2022
"Channel1:1023",18:14:35.266,26/2/2022
"Channel2:29",18:14:35.266,26/2/2022
"Channel1:1023",18:14:35.266,26/2/2022
"Channel2:26",18:14:35.266,26/2/2022
"Channel1:28",18:14:35.266,26/2/2022
"Channel2:28",18:14:35.266,26/2/2022
"Channel1:24",18:14:35.266,26/2/2022
"Channel2:24",18:14:35.266,26/2/2022
"Channel1:25",18:14:35.266,26/2/2022
"Channel2:27",18:14:35.266,26/2/2022
"Channel1:24",18:14:35.266,26/2/2022
"Channel2:28",18:14:35.266,26/2/2022
"Channel1:25",18:14:35.266,26/2/2022
"Channel2:28",18:14:35.266,26/2/2022
"Channel1:1023",18:14:35.266,26/2/2022
"Channel2:29",18:14:35.266,26/2/2022
"Channel1:1023",18:14:35.266,26/2/2022
"Channel2:27",18:14:35.266,26/2/2022
"Channel1:1023",18:14:35.266,26/2/2022
"Channel2:28",18:14:35.266,26/2/2022
"Channel1:1023",18:14:35.266,26/2/2022
"Channel2:26",18:14:35.266,26/2/2022
"Channel1:1023",18:14:35.266,26/2/2022
"Channel2:29",18:14:35.266,26/2/2022
"Channel1:25",18:14:35.266,26/2/2022
"Channel2:29",18:14:35.266,26/2/2022
"Channel1:23",18:14:35.266,26/2/2022
"Channel2:26",18:14:35.266,26/2/2022
"Channel1:23",18:14:36.282,26/2/2022
"Channel2:27",18:14:36.282,26/2/2022
"Channel1:23",18:14:36.282,26/2/2022
"Channel2:26",18:14:36.282,26/2/2022
"Channel1:25",18:14:36.282,26/2/2022
"Channel2:27",18:14:36.282,26/2/2022
"Channel1:1023",18:14:36.282,26/2/2022
"Channel2:27",18:14:36.282,26/2/2022
"Channel1:1023",18:14:36.282,26/2/2022
"Channel2:28",18:14:36.282,26/2/2022
"Channel1:1023",18:14:36.282,26/2/2022
"Channel2:26",18:14:36.282,26/2/2022
"Channel1:1023",18:14:36.282,26/2/2022
"Channel2:28",18:14:36.282,26/2/2022
"Channel1:1023",18:14:36.282,26/2/2022
"Channel2:27",18:14:36.282,26/2/2022
"Channel1:28",18:14:36.282,26/2/2022
"Channel2:27",18:14:36.282,26/2/2022
"Channel1:23",18:14:36.282,26/2/2022
"Channel2:28",18:14:36.282,26/2/2022
"Channel1:27",18:14:36.282,26/2/2022
"Channel2:26",18:14:36.282,26/2/2022
"Channel1:24",18:14:36.282,26/2/2022
"Channel2:27",18:14:36.282,26/2/2022
"Channel1:25",18:14:36.282,26/2/2022
"Channel2:27",18:14:36.282,26/2/2022
"Channel1:1023",18:14:36.282,26/2/2022
"Channel2:30",18:14:36.282,26/2/2022
"Channel1:1023",18:14:36.282,26/2/2022
"Channel2:29",18:14:36.282,26/2/2022
"Channel1:1023",18:14:36.282,26/2/2022
"Channel2:29",18:14:36.282,26/2/2022
"Channel1:1023",18:14:36.282,26/2/2022
"Channel2:26",18:14:36.282,26/2/2022
"Channel1:1023",18:14:36.282,26/2/2022
"Channel2:29",18:14:36.282,26/2/2022
"Channel1:26",18:14:36.282,26/2/2022
"Channel2:30",18:14:36.282,26/2/2022
"Channel1:25",18:14:36.282,26/2/2022
"Channel2:27",18:14:36.282,26/2/2022
"Channel1:25",18:14:36.282,26/2/2022
"Channel2:27",18:14:36.282,26/2/2022
"Channel1:25",18:14:36.282,26/2/2022
"Channel2:26",18:14:36.282,26/2/2022
"Channel1:23",18:14:36.282,26/2/2022
"Channel2:28",18:14:36.282,26/2/2022
"Channel1:524",18:14:36.282,26/2/2022
"Channel2:28",18:14:36.282,26/2/2022
"Channel1:1023",18:14:36.282,26/2/2022
"Channel2:27",18:14:36.282,26/2/2022
"Channel1:1023",18:14:36.282,26/2/2022
"Channel2:26",18:14:36.282,26/2/2022
"Channel1:1023",18:14:36.282,26/2/2022
"Channel2:29",18:14:36.282,26/2/2022
"Channel1:1023",18:14:36.282,26/2/2022
"Channel2:30",18:14:36.282,26/2/2022
"Channel1:1023",18:14:36.282,26/2/2022
"Channel2:27",18:14:36.282,26/2/2022
"Channel1:27",18:14:36.282,26/2/2022
"Channel2:27",18:14:36.282,26/2/2022
"Channel1:24",18:14:36.282,26/2/2022
"Channel2:26",18:14:36.282,26/2/2022
"Channel1:26",18:14:36.282,26/2/2022
"Channel2:29",18:14:36.282,26/2/2022
"Channel1:27",18:14:36.282,26/2/2022
"Channel2:29",18:14:36.282,26/2/2022
"Channel1:25",18:14:36.282,26/2/2022
"Channel2:25",18:14:36.282,26/2/2022
"Channel1:1023",18:14:36.282,26/2/2022
"Channel2:28",18:14:36.282,26/2/2022
"Channel1:1023",18:14:36.282,26/2/2022
"Channel2:29",18:14:36.282,26/2/2022
"Channel1:1023",18:14:36.282,26/2/2022
"Channel2:28",18:14:36.282,26/2/2022
"Channel1:1023",18:14:36.299,26/2/2022
"Channel2:29",18:14:36.299,26/2/2022
"Channel1:1023",18:14:36.299,26/2/2022
"Channel2:29",18:14:36.299,26/2/2022
"Channel1:26",18:14:36.299,26/2/2022
"Channel2:28",18:14:36.299,26/2/2022
"Channel1:24",18:14:36.299,26/2/2022
"Channel2:26",18:14:36.299,26/2/2022
"Channel1:26",18:14:36.299,26/2/2022
"Channel2:26",18:14:36.299,26/2/2022
"Channel1:26",18:14:36.299,26/2/2022
"Channel2:28",18:14:36.299,26/2/2022
"Channel1:24",18:14:36.299,26/2/2022
"Channel2:24",18:14:36.299,26/2/2022
"Channel1:1023",18:14:36.299,26/2/2022
"Channel2:29",18:14:36.299,26/2/2022
"Channel1:1023",18:14:36.299,26/2/2022
"Channel2:28",18:14:36.299,26/2/2022
"Channel1:1023",18:14:36.299,26/2/2022
"Channel2:29",18:14:36.299,26/2/2022
"Channel1:1023",18:14:36.299,26/2/2022
"Channel2:29",18:14:36.299,26/2/2022
"Channel1:1023",18:14:36.299,26/2/2022
"Channel2:27",18:14:36.299,26/2/2022
"Channel1:26",18:14:36.299,26/2/2022
"Channel2:24",18:14:36.299,26/2/2022
"Channel1:27",18:14:36.299,26/2/2022
"Channel2:27",18:14:36.299,26/2/2022
"Channel1:27",18:14:36.299,26/2/2022
"Channel2:26",18:14:36.299,26/2/2022
"Channel1:26",18:14:36.299,26/2/2022
"Channel2:27",18:14:36.299,26/2/2022
"Channel1:24",18:14:36.299,26/2/2022
"Channel2:25",18:14:36.299,26/2/2022
"Channel1:1023",18:14:36.299,26/2/2022
"Channel2:28",18:14:36.299,26/2/2022
"Channel1:1023",18:14:36.299,26/2/2022
"Channel2:28",18:14:36.299,26/2/2022
"Channel1:1023",18:14:36.299,26/2/2022
"Channel2:27",18:14:36.299,26/2/2022
"Channel1:1023",18:14:36.299,26/2/2022
"Channel2:29",18:14:36.299,26/2/2022
"Channel1:1023",18:14:36.299,26/2/2022
"Channel2:28",18:14:36.299,26/2/2022
"Channel1:23",18:14:36.299,26/2/2022
"Channel2:27",18:14:36.299,26/2/2022
"Channel1:24",18:14:36.299,26/2/2022
"Channel2:28",18:14:36.299,26/2/2022
"Channel1:25",18:14:36.299,26/2/2022
"Channel2:26",18:14:36.299,26/2/2022
"Channel1:25",18:14:36.299,26/2/2022
"Channel2:26",18:14:36.299,26/2/2022
"Channel1:25",18:14:36.299,26/2/2022
"Channel2:26",18:14:36.299,26/2/2022
"Channel1:1023",18:14:36.299,26/2/2022
"Channel2:27",18:14:36.299,26/2/2022
"Channel1:1023",18:14:36.299,26/2/2022
"Channel2:28",18:14:36.299,26/2/2022
"Channel1:1023",18:14:36.299,26/2/2022
"Channel2:29",18:14:36.299,26/2/2022
"Channel1:1023",18:14:36.299,26/2/2022
"Channel2:28",18:14:36.299,26/2/2022
"Channel1:1023",18:14:36.299,26/2/2022
"Channel2:28",18:14:36.299,26/2/2022
"Channel1:26",18:14:36.299,26/2/2022
"Channel2:29",18:14:36.299,26/2/2022
"Channel1:25",18:14:36.299,26/2/2022
"Channel2:25",18:14:36.299,26/2/2022
"Channel1:25",18:14:36.299,26/2/2022
"Channel2:27",18:14:36.299,26/2/2022
"Channel1:25",18:14:36.299,26/2/2022
"Channel2:27",18:14:36.299,26/2/2022
"Channel1:26",18:14:36.299,26/2/2022
"Channel2:26",18:14:36.299,26/2/2022
"Channel1:1023",18:14:36.299,26/2/2022
"Channel2:27",18:14:36.299,26/2/2022
"Channel1:1023",18:14:36.299,26/2/2022
"Channel2:29",18:14:36.299,26/2/2022
"Channel1:1023",18:14:36.317,26/2/2022
"Channel2:28",18:14:36.317,26/2/2022
"Channel1:1023",18:14:36.317,26/2/2022
"Channel2:28",18:14:36.317,26/2/2022
"Channel1:1023",18:14:36.317,26/2/2022
"Channel2:26",18:14:36.317,26/2/2022
"Channel1:274",18:14:36.317,26/2/2022
"Channel2:25",18:14:36.317,26/2/2022
"Channel1:25",18:14:36.317,26/2/2022
"Channel2:26",18:14:36.317,26/2/2022
"Channel1:24",18:14:36.317,26/2/2022
"Channel2:26",18:14:36.317,26/2/2022
"Channel1:25",18:14:36.317,26/2/2022
"Channel2:28",18:14:36.317,26/2/2022
"Channel1:27",18:14:36.317,26/2/2022
"Channel2:27",18:14:36.317,26/2/2022
"Channel1:26",18:14:36.317,26/2/2022
"Channel2:24",18:14:36.317,26/2/2022
"Channel1:1023",18:14:36.317,26/2/2022
"Channel2:26",18:14:36.317,26/2/2022
"Channel1:1023",18:14:36.317,26/2/2022
"Channel2:29",18:14:36.317,26/2/2022
"Channel1:1023",18:14:36.317,26/2/2022
"Channel2:29",18:14:36.317,26/2/2022
"Channel1:1023",18:14:36.317,26/2/2022
"Channel2:28",18:14:36.317,26/2/2022
"Channel1:1023",18:14:36.317,26/2/2022
"Channel2:26",18:14:36.317,26/2/2022
"Channel1:26",18:14:36.317,26/2/2022
"Channel2:26",18:14:36.317,26/2/2022
"Channel1:24",18:14:36.317,26/2/2022
"Channel2:26",18:14:36.317,26/2/2022
"Channel1:26",18:14:36.317,26/2/2022
"Channel2:25",18:14:36.317,26/2/2022
"Channel1:24",18:14:36.317,26/2/2022
"Channel2:26",18:14:36.317,26/2/2022
"Channel1:23",18:14:36.317,26/2/2022
"Channel2:25",18:14:36.317,26/2/2022
"Channel1:1023",18:14:36.317,26/2/2022
"Channel2:26",18:14:36.317,26/2/2022
"Channel1:1023",18:14:36.317,26/2/2022
"Channel2:29",18:14:36.317,26/2/2022
"Channel1:1023",18:14:36.317,26/2/2022
"Channel2:30",18:14:36.317,26/2/2022
"Channel1:1023",18:14:36.317,26/2/2022
"Channel2:28",18:14:36.317,26/2/2022
"Channel1:1023",18:14:36.317,26/2/2022
"Channel2:27",18:14:36.317,26/2/2022
"Channel1:25",18:14:36.317,26/2/2022
"Channel2:29",18:14:36.317,26/2/2022
"Channel1:25",18:14:36.317,26/2/2022
"Channel2:27",18:14:36.317,26/2/2022
"Channel1:24",18:14:36.317,26/2/2022
"Channel2:26",18:14:36.317,26/2/2022
"Channel1:25",18:14:36.317,26/2/2022
"Channel2:26",18:14:36.317,26/2/2022
"Channel1:24",18:14:36.317,26/2/2022
"Channel2:1016",18:14:36.317,26/2/2022
"Channel1:1023",18:14:36.317,26/2/2022
"Channel2:1016",18:14:36.317,26/2/2022
"Channel1:1023",18:14:36.317,26/2/2022
"Channel2:31",18:14:36.317,26/2/2022
"Channel1:1023",18:14:36.317,26/2/2022
"Channel2:27",18:14:36.317,26/2/2022
"Channel1:1023",18:14:36.317,26/2/2022
"Channel2:28",18:14:36.317,26/2/2022
"Channel1:1023",18:14:36.317,26/2/2022
"Channel2:29",18:14:36.317,26/2/2022
"Channel1:25",18:14:36.317,26/2/2022
"Channel2:28",18:14:36.317,26/2/2022
"Channel1:24",18:14:36.317,26/2/2022
"Channel2:26",18:14:36.317,26/2/2022
"Channel1:25",18:14:36.317,26/2/2022
"Channel2:25",18:14:36.317,26/2/2022
